时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2019-08-08 16:00:00,-26.01,56.96,0,0,0,0,112.14
2019-08-09 16:00:00,-26.88,56.96,0,0,0,0,114.66
2019-08-12 16:00:00,-25.35,56.96,0,0,0,0,110.26
2019-08-13 16:00:00,-25.97,56.96,0,0,0,0,112.02
2019-08-14 16:00:00,-25.54,56.96,0,0,0,0,110.8
2019-08-15 16:00:00,-25.13,56.96,0,0,0,0,109.64
2019-08-16 16:00:00,-24.66,57.82,861.11,0,156284,0,109.48
2019-08-19 16:00:00,-22.45,62.61,4784,0,0,0,109.68
2019-08-20 16:00:00,-22.39,62.64,32,0,0,0,109.56
2019-08-21 16:00:00,-22.46,62.28,0,-364,0,0,109.29
2019-08-22 16:00:00,-22.16,62.34,65,0,0,0,108.56
2019-08-23 16:00:00,-22.12,63.27,933,0,0,0,109.64
2019-08-26 16:00:00,-22.72,59.88,0,-3392,0,0,106.88
2019-08-27 16:00:00,-21.2,60.17,284.34,0,0,-159742,103.26
2019-08-28 16:00:00,-21.37,60.73,560.28,0,159069,0,104.41
2019-08-29 16:00:00,-21.49,60.66,0,-62.77,0,-159822,104.64
2019-08-30 16:00:00,-22.27,60.66,0,0,0,0,106.69
2019-09-02 16:00:00,-20.63,60.66,0,0,0,0,102.42
2019-09-03 16:00:00,-19.87,60.84,177.37,0,158752,0,100.72
2019-09-04 16:00:00,-19.43,60.45,0,-391.43,0,-158792,99.14
2019-09-05 16:00:00,-18.68,64.25,3799.25,0,159169,0,101.98
2019-09-06 16:00:00,-18.46,63.77,0,-481.17,32101,-34263,100.85
2019-09-09 16:00:00,-16.84,65.89,2123.48,0,32631,-32101,99.48
2019-09-10 16:00:00,-16.79,66.19,294,0,0,0,99.72
2019-09-11 16:00:00,-17.56,65.47,0,-719,0,0,100.72
2019-09-12 16:00:00,-17.12,66.19,726,0,0,0,100.52
2019-09-16 16:00:00,-16.8,68.43,2233,0,0,0,102.44
2019-09-17 16:00:00,-18.5,67.76,0,-662,0,0,105.84
2019-09-18 16:00:00,-18.27,72.84,5076.61,0,0,-170302,111.48
2019-09-19 16:00:00,-17.47,72.84,0,0,0,0,109.43
2019-09-20 16:00:00,-17.26,73.68,843.46,0,171786,0,109.91
2019-09-23 16:00:00,-17.87,70.28,0,-3400,0,0,107.33
2019-09-24 16:00:00,-17.74,69.99,0,-289.97,0,-169211,106.65
2019-09-25 16:00:00,-19.26,65.88,0,-4109.81,169365,0,105.45
2019-09-26 16:00:00,-21.2,66.78,896.66,0,0,-166419,111.65
2019-09-27 16:00:00,-20.33,66.78,0,0,0,0,109.34
2019-09-30 16:00:00,-21.2,66.78,0,0,0,0,111.65
2019-10-08 16:00:00,-21.14,66.78,0,0,0,0,111.49
2019-10-09 16:00:00,-20.62,66.78,0,0,0,0,110.1
2019-10-10 16:00:00,-19.53,66.78,0,0,0,0,107.26
2019-10-11 16:00:00,-19.43,67.69,905.49,0,165044,0,108.13
2019-10-14 16:00:00,-18.26,69.77,2084,0,0,0,107.7
2019-10-15 16:00:00,-19.35,68.49,0,-1284,0,0,108.92
2019-10-16 16:00:00,-19.65,67.34,0,-1140.73,32718,-33780,108.26
2019-10-17 16:00:00,-19.51,66.12,0,-1224,0,0,106.39
2019-10-18 16:00:00,-20.37,66.07,0,-51.66,0,-163587,108.55
2019-10-21 16:00:00,-20.34,66.07,0,0,0,0,108.47
2019-10-22 16:00:00,-19.49,66.07,0,0,0,0,106.27
2019-10-23 16:00:00,-20.05,66.07,0,0,0,0,107.72
2019-10-24 16:00:00,-20.11,66.07,0,0,0,0,107.87
2019-10-25 16:00:00,-19.31,66.07,0,0,0,0,105.81
2019-10-28 16:00:00,-17.86,65.97,0,-98.53,165094,0,102.06
2019-10-29 16:00:00,-18.6,63.11,0,-2856,0,0,100.38
2019-10-30 16:00:00,-19.35,62.64,0,-478.5,0,-161921,101.66
2019-10-31 16:00:00,-20.11,62.64,0,0,0,0,103.58
2019-11-01 16:00:00,-19.25,62.64,0,0,0,0,101.41
2019-11-04 16:00:00,-18.84,62.64,0,0,0,0,100.39
2019-11-05 16:00:00,-18.34,62.64,0,0,0,0,99.17
2019-11-06 16:00:00,-19.1,62.64,0,0,0,0,101.04
2019-11-07 16:00:00,-18.57,62.64,0,0,0,0,99.73
2019-11-08 16:00:00,-18.74,62.64,0,0,0,0,100.15
2019-11-11 16:00:00,-20.38,62.64,0,0,0,0,104.27
2019-11-12 16:00:00,-20.18,62.64,0,0,0,0,103.76
2019-11-13 16:00:00,-20.29,62.64,0,0,0,0,104.04
2019-11-14 16:00:00,-19.77,62.64,0,0,0,0,102.72
2019-11-15 16:00:00,-20.79,62.64,0,0,0,0,105.33
2019-11-18 16:00:00,-20.17,62.64,0,0,0,0,103.73
2019-11-19 16:00:00,-18.68,62.64,0,0,0,0,100
2019-11-20 16:00:00,-19.31,62.46,0,-174.4,161346,0,101.34
2019-11-21 16:00:00,-19.44,62.01,0,-452.59,31920,-32315,101.1
2019-11-22 16:00:00,-20.57,61.16,0,-850,0,0,102.9
2019-11-25 16:00:00,-21.13,60.99,0,-173.99,30734,-32900,104.12
2019-11-26 16:00:00,-20.95,60.78,0,-200.48,0,-157290,103.39
2019-11-27 16:00:00,-21,60.78,0,0,0,0,103.52
2019-11-28 16:00:00,-21.22,60.78,0,0,0,0,104.09
2019-11-29 16:00:00,-21.26,60.78,0,0,0,0,104.19
2019-12-02 16:00:00,-21.1,60.78,0,0,0,0,103.78
2019-12-03 16:00:00,-20.77,60.78,0,0,0,0,102.93
2019-12-04 16:00:00,-20.68,62.46,1671.95,0,160157,0,104.82
2019-12-05 16:00:00,-19.71,63.41,954.49,0,32332,-32930,103.52
2019-12-06 16:00:00,-19.01,63.9,491,0,0,0,102.37
2019-12-09 16:00:00,-19.05,64.83,925.57,0,31878,-32208,103.62
2019-12-10 16:00:00,-18.73,64.79,0,-37.95,32426,-33251,102.77
2019-12-11 16:00:00,-19.08,63.38,0,-1411.89,32643,-33154,101.9
2019-12-12 16:00:00,-19.21,61.88,0,-1494.95,32648,-32426,100.37
2019-12-13 16:00:00,-18.05,62.29,410.82,0,0,-160142,98.04
2019-12-16 16:00:00,-16.7,64.45,2155.7,0,161004,0,97.42
2019-12-17 16:00:00,-15.65,66.12,1668,0,0,0,96.94
2019-12-18 16:00:00,-15.53,66.64,520,0,0,0,97.28
2019-12-19 16:00:00,-15.42,69.31,2671.02,0,33669,-34526,100.18
2019-12-20 16:00:00,-16.04,70.9,1593.3,0,33810,-33507,103.55
2019-12-23 16:00:00,-17.6,67.16,0,-3743.23,33300,-34800,102.86
2019-12-24 16:00:00,-16.38,67.15,0,-13.5,0,-164227,99.89
2019-12-25 16:00:00,-16.06,67.15,0,0,0,0,99.13
2019-12-26 16:00:00,-15.53,67.15,0,0,0,0,97.88
2019-12-27 16:00:00,-15.95,67.15,0,0,0,0,98.87
2019-12-30 16:00:00,-15.31,67.15,0,0,0,0,97.37
2019-12-31 16:00:00,-14.68,68.64,1498.5,0,164987,0,97.66
2020-01-02 16:00:00,-12.79,71.44,2801,0,0,0,96.58
2020-01-03 16:00:00,-12.4,72.9,1459,0,0,0,97.37
2020-01-06 16:00:00,-11.67,74.22,1317,0,0,0,97.24
2020-01-07 16:00:00,-10.58,76.09,1872.23,0,34593,-34920,96.92
2020-01-08 16:00:00,-11.79,73.03,0,-3060,0,0,96.16
2020-01-09 16:00:00,-10.3,75.17,2139,0,0,0,95.28
2020-01-10 16:00:00,-10.47,74.31,0,-862,0,0,94.69
2020-01-13 16:00:00,-9.04,73.11,0,-1195,0,0,90.31
2020-01-14 16:00:00,-9.12,73.96,846,0,0,0,91.42
2020-01-15 16:00:00,-9.19,75.55,1588,0,0,0,93.32
2020-01-16 16:00:00,-9.38,75.65,101.64,0,35547,-39000,93.83
2020-01-17 16:00:00,-9.82,75.88,227.57,0,0,-170328,95.03
2020-01-20 16:00:00,-8.5,75.88,0,0,0,0,92.22
2020-01-21 16:00:00,-9.57,75.88,0,0,0,0,94.49
2020-01-22 16:00:00,-8.76,75.88,0,0,0,0,92.77
2020-01-23 16:00:00,-11.77,75.88,0,0,0,0,99.34
2020-02-03 16:00:00,-19.21,75.88,0,0,0,0,117.7
2020-02-04 16:00:00,-17.72,75.88,0,0,0,0,113.76
2020-02-05 16:00:00,-15.57,75.88,0,0,0,0,108.31
2020-02-06 16:00:00,-13.02,75.88,0,0,0,0,102.21
2020-02-07 16:00:00,-12.76,75.88,0,0,0,0,101.6
2020-02-10 16:00:00,-11.88,75.88,0,0,0,0,99.59
2020-02-11 16:00:00,-11.87,75.45,0,-424.13,173776,0,99.08
2020-02-12 16:00:00,-10.5,78.63,3173,0,0,0,99.59
2020-02-13 16:00:00,-11.23,73.8,0,-4831,0,0,95.79
2020-02-14 16:00:00,-10.94,73.48,0,-318.5,33540,-33411,94.79
2020-02-17 16:00:00,-8.1,79.36,5886,0,0,0,95.17
2020-02-18 16:00:00,-7.14,82.38,3015,0,0,0,96.4
2020-02-19 16:00:00,-7.58,82.78,400,0,0,0,97.77
2020-02-20 16:00:00,-5.61,88.62,5838,0,0,0,99.83
2020-02-21 16:00:00,-4.33,92.88,4259.51,0,37128,-37960,101.61
2020-02-24 16:00:00,-2.82,96.65,3775,0,0,0,102.36
2020-02-25 16:00:00,-1.99,98,1349.61,0,39004,-48222,102.02
2020-02-26 16:00:00,-4.85,97.45,0,-548,0,0,107.51
2020-02-27 16:00:00,-4.66,97.31,0,-145.79,39550,-36868,106.95
2020-02-28 16:00:00,-9.29,88.82,0,-8490,0,0,108.16
2020-03-02 16:00:00,-5.97,89.22,405.46,0,0,-180416,101.23
2020-03-03 16:00:00,-5.19,89.22,0,0,0,0,99.58
2020-03-04 16:00:00,-5.07,89.22,0,0,0,0,99.33
2020-03-05 16:00:00,-3.51,91.51,2284.81,0,187316,0,98.48
2020-03-06 16:00:00,-4.04,92.11,604,0,0,0,100.2
2020-03-09 16:00:00,-7.76,85.78,0,-6331.37,37800,-38488,101.41
2020-03-10 16:00:00,-5.64,90.18,4401,0,0,0,101.55
2020-03-11 16:00:00,-7.09,89,0,-1178,0,0,103.42
2020-03-12 16:00:00,-9.2,87.58,0,-1423.95,0,-185343,106.59
2020-03-13 16:00:00,-10.12,87.58,0,0,0,0,108.7
2020-03-16 16:00:00,-14.51,87.58,0,0,0,0,119.42
2020-03-17 16:00:00,-14.82,87.58,0,0,0,0,120.22
2020-03-18 16:00:00,-15.94,87.58,0,0,0,0,123.15
2020-03-19 16:00:00,-15.34,87.58,0,0,0,0,121.57
2020-03-20 16:00:00,-14.44,87.58,0,0,0,0,119.24
2020-03-23 16:00:00,-18.2,87.58,0,0,0,0,129.32
2020-03-24 16:00:00,-16.79,87.58,0,0,0,0,125.43
2020-03-25 16:00:00,-14.34,91.29,3712.05,0,186491,0,123.31
2020-03-26 16:00:00,-15.24,87.92,0,-3374.57,37312,-38753,121.71
2020-03-27 16:00:00,-15.76,86.11,0,-1806.61,37576,-38720,120.93
2020-03-30 16:00:00,-17.44,82.27,0,-3837.71,0,-179011,120.77
2020-03-31 16:00:00,-16.85,82.27,0,0,0,0,119.21
2020-04-01 16:00:00,-17.12,82.27,0,0,0,0,119.92
2020-04-02 16:00:00,-15.16,82.27,0,0,0,0,114.84
2020-04-03 16:00:00,-15.52,82.27,0,0,0,0,115.76
2020-04-07 16:00:00,-12.76,82.27,0,0,0,0,108.93
2020-04-08 16:00:00,-12.92,85.1,2831.77,0,180766,0,112.56
2020-04-09 16:00:00,-12.27,92.86,7753,0,0,0,119.83
2020-04-10 16:00:00,-14.21,90.53,0,-2330.31,77151,-83972,122.09
2020-04-13 16:00:00,-14.99,90.62,90,0,0,0,124.23
2020-04-14 16:00:00,-12.91,93.04,2422,0,0,0,121.66
2020-04-15 16:00:00,-13.27,90.13,0,-2907.9,0,-182227,119.22
2020-04-16 16:00:00,-12.87,90.13,0,0,0,0,118.21
2020-04-17 16:00:00,-12.58,90.13,0,0,0,0,117.49
2020-04-20 16:00:00,-11.61,90.13,0,0,0,0,115.1
2020-04-21 16:00:00,-12.33,90.51,377.15,0,189503,0,117.3
2020-04-22 16:00:00,-11.37,89.15,0,-1362.47,0,-188820,113.42
2020-04-23 16:00:00,-11.79,85.89,0,-3258.56,188520,0,110.74
2020-04-24 16:00:00,-13.21,79.18,0,-6705,0,0,106.45
